LOSS: 11.462902069091797
i: -99; Actual: 0; Predicted: 0.000000
i:  28; Actual: 1; Predicted: 0.655326
i:  29; Actual: 1; Predicted: 0.443516
i:  30; Actual: 1; Predicted: 0.633647
i:  31; Actual: 1; Predicted: 0.682925
i:  32; Actual: 1; Predicted: 0.640849
i:  33; Actual: 1; Predicted: 0.657763
i:  34; Actual: 1; Predicted: 0.432389
i:  35; Actual: 1; Predicted: 0.721843
i:  36; Actual: 1; Predicted: 0.692315
i:  37; Actual: 1; Predicted: 0.787819
i:  38; Actual: 1; Predicted: 0.391788
i:  39; Actual: 1; Predicted: 0.697269
i:  40; Actual: 1; Predicted: 0.547248
i:  41; Actual: 1; Predicted: 0.856775
i:  42; Actual: 1; Predicted: 0.744694
i:  43; Actual: 1; Predicted: 0.685896
i:  44; Actual: 1; Predicted: 0.488959
i:  45; Actual: 1; Predicted: 0.506444
i:  46; Actual: 1; Predicted: 0.811161
i:  47; Actual: 1; Predicted: 0.698264
i:  48; Actual: 1; Predicted: 0.810647
i:  49; Actual: 1; Predicted: 0.728712
i:  50; Actual: 1; Predicted: 0.752213
i:  51; Actual: 1; Predicted: 0.567205
i:  52; Actual: 1; Predicted: 0.373225
i:  53; Actual: 1; Predicted: 0.838928
i:  54; Actual: 1; Predicted: 0.589058
i:  55; Actual: 1; Predicted: 0.362798
i:  56; Actual: 1; Predicted: 0.698657
i:  57; Actual: 1; Predicted: 0.654894
i:  58; Actual: 1; Predicted: 0.495183
i:  59; Actual: 1; Predicted: 0.671314
i:  60; Actual: 1; Predicted: 0.559430
i:  61; Actual: 1; Predicted: 0.506834
i:  62; Actual: 1; Predicted: 0.659167
i:  63; Actual: 1; Predicted: 0.649243
i:  64; Actual: 1; Predicted: 0.715986
i:  65; Actual: 1; Predicted: 1.000000
i:  66; Actual: 1; Predicted: 1.000000
i:  67; Actual: 1; Predicted: 1.000000
i:  68; Actual: 1; Predicted: 1.000000
i:  69; Actual: 1; Predicted: 1.000000
i:  70; Actual: 1; Predicted: 1.000000
i:  71; Actual: 1; Predicted: 1.000000
i:  72; Actual: 1; Predicted: 1.000000
i:  73; Actual: 1; Predicted: 1.000000
i:  74; Actual: 1; Predicted: 1.000000
i:  75; Actual: 1; Predicted: 1.000000
i:  76; Actual: 1; Predicted: 1.000000
i:  77; Actual: 1; Predicted: 1.000000
i:  78; Actual: 1; Predicted: 1.000000
i:  79; Actual: 1; Predicted: 1.000000
i:  80; Actual: 1; Predicted: 1.000000
i:  81; Actual: 1; Predicted: 1.000000
i:  82; Actual: 1; Predicted: 1.000000
i:  83; Actual: 1; Predicted: 1.000000
i:  84; Actual: 1; Predicted: 1.000000
i:  85; Actual: 1; Predicted: 1.000000
i:  86; Actual: 1; Predicted: 1.000000
i:  87; Actual: 1; Predicted: 1.000000
i:  88; Actual: 1; Predicted: 1.000000
i:  89; Actual: 1; Predicted: 1.000000
i:  90; Actual: 1; Predicted: 1.000000
i:  91; Actual: 1; Predicted: 1.000000
i:  92; Actual: 1; Predicted: 1.000000
i:  93; Actual: 1; Predicted: 1.000000
i:  94; Actual: 1; Predicted: 1.000000
i:  95; Actual: 1; Predicted: 1.000000
i:  96; Actual: 1; Predicted: 1.000000
i:  97; Actual: 1; Predicted: 1.000000
i:  98; Actual: 1; Predicted: 1.000000
i:  99; Actual: 1; Predicted: 1.000000

-------------------------
LOSS: 10.688880920410156
i: -99; Actual: 0; Predicted: 0.000000
i: -98; Actual: 0; Predicted: 0.000000
i: -97; Actual: 0; Predicted: 0.000000
i: -96; Actual: 0; Predicted: 0.000000
i: -95; Actual: 0; Predicted: 0.000000
i: -94; Actual: 0; Predicted: 0.000000
i: -93; Actual: 0; Predicted: 0.000000
i: -92; Actual: 0; Predicted: 0.000000
i: -91; Actual: 0; Predicted: 0.000000
i: -90; Actual: 0; Predicted: 0.000000
i: -89; Actual: 0; Predicted: 0.000000
i: -88; Actual: 0; Predicted: 0.000000
i: -87; Actual: 0; Predicted: 0.000000
i: -86; Actual: 0; Predicted: 0.000000
i: -85; Actual: 0; Predicted: 0.000000
i: -84; Actual: 0; Predicted: 0.000000
i: -83; Actual: 0; Predicted: 0.000000
i: -82; Actual: 0; Predicted: 0.000000
i: -81; Actual: 0; Predicted: 0.000000
i: -80; Actual: 0; Predicted: 0.000000
i: -79; Actual: 0; Predicted: 0.000000
i: -78; Actual: 0; Predicted: 0.000000
i: -77; Actual: 0; Predicted: 0.000000
i: -76; Actual: 0; Predicted: 0.000000
i: -75; Actual: 0; Predicted: 0.000000
i: -74; Actual: 0; Predicted: 0.000000
i: -73; Actual: 0; Predicted: 0.000000
i: -72; Actual: 0; Predicted: 0.000000
i: -71; Actual: 0; Predicted: 0.000000
i: -70; Actual: 0; Predicted: 0.000000
i: -69; Actual: 0; Predicted: 0.000000
i: -68; Actual: 0; Predicted: 0.000000
i: -67; Actual: 0; Predicted: 0.000000
i: -66; Actual: 0; Predicted: 0.000000
i: -65; Actual: 0; Predicted: 0.000000
i: -64; Actual: 0; Predicted: 0.000000
i: -63; Actual: 0; Predicted: 0.000000
i: -62; Actual: 0; Predicted: 0.000000
i: -61; Actual: 0; Predicted: 0.000000
i: -60; Actual: 0; Predicted: 0.000000
i: -59; Actual: 0; Predicted: 0.000000
i: -58; Actual: 0; Predicted: 0.000000
i: -57; Actual: 0; Predicted: 0.000000
i: -56; Actual: 0; Predicted: 0.000000
i: -55; Actual: 0; Predicted: 0.000000
i: -54; Actual: 0; Predicted: 0.000000
i: -53; Actual: 0; Predicted: 0.000000
i: -52; Actual: 0; Predicted: 0.000000
i: -51; Actual: 0; Predicted: 0.000000
i: -50; Actual: 0; Predicted: 0.000000
i: -49; Actual: 0; Predicted: 0.000000
i: -48; Actual: 0; Predicted: 0.000000
i: -47; Actual: 0; Predicted: 0.000000
i: -46; Actual: 0; Predicted: 0.000000
i: -45; Actual: 0; Predicted: 0.000000
i: -44; Actual: 0; Predicted: 0.000000
i: -43; Actual: 0; Predicted: 0.000000
i: -42; Actual: 0; Predicted: 0.000000
i: -41; Actual: 0; Predicted: 0.000000
i: -40; Actual: 0; Predicted: 0.000000
i: -39; Actual: 0; Predicted: 0.000000
i: -38; Actual: 0; Predicted: 0.000000
i: -37; Actual: 0; Predicted: 0.000000
i: -36; Actual: 0; Predicted: 0.000000
i: -35; Actual: 0; Predicted: 0.000000
i: -34; Actual: 0; Predicted: 0.000000
i: -33; Actual: 0; Predicted: 0.000000
i: -32; Actual: 0; Predicted: 0.000000
i: -31; Actual: 0; Predicted: 0.000000
i: -30; Actual: 0; Predicted: 0.000000
i: -29; Actual: 0; Predicted: 0.000000
i: -28; Actual: 0; Predicted: 0.000000
i: -27; Actual: 0; Predicted: 0.000000
i: -26; Actual: 0; Predicted: 0.000000
i: -25; Actual: 0; Predicted: 0.000000
i: -24; Actual: 0; Predicted: 0.000000
i: -23; Actual: 0; Predicted: 0.000000
i: -22; Actual: 0; Predicted: 0.000000
i: -21; Actual: 0; Predicted: 0.000000
i: -20; Actual: 0; Predicted: 0.000000
i: -19; Actual: 0; Predicted: 0.000000
i: -18; Actual: 0; Predicted: 0.000000
i: -17; Actual: 0; Predicted: 0.000000
i: -16; Actual: 0; Predicted: 0.000000
i: -15; Actual: 0; Predicted: 0.353309
i: -14; Actual: 0; Predicted: 0.071345
i: -13; Actual: 0; Predicted: 0.386870
i: -12; Actual: 0; Predicted: 0.106754
i: -11; Actual: 0; Predicted: 0.349678
i: -10; Actual: 0; Predicted: 0.264109
i:  -9; Actual: 0; Predicted: 0.417299
i:  -8; Actual: 0; Predicted: 0.101485
i:  -7; Actual: 0; Predicted: 0.203648
i:  -6; Actual: 0; Predicted: 0.337994
i:  -5; Actual: 0; Predicted: 0.230548
i:  -4; Actual: 0; Predicted: 0.511807
i:  -3; Actual: 0; Predicted: 0.508391
i:  -2; Actual: 0; Predicted: 0.316623
i:  -1; Actual: 0; Predicted: 0.409326
i:   0; Actual: 0; Predicted: 0.376789
i:   1; Actual: 0; Predicted: 0.277045
i:   2; Actual: 0; Predicted: 0.383923
i:   3; Actual: 1; Predicted: 0.372180
i:   4; Actual: 1; Predicted: 0.354108
i:   5; Actual: 1; Predicted: 0.696112
i:   6; Actual: 1; Predicted: 0.502178
i:   7; Actual: 1; Predicted: 0.535031
i:   8; Actual: 1; Predicted: 0.546198
i:   9; Actual: 1; Predicted: 0.565044
i:  10; Actual: 1; Predicted: 0.708376
i:  11; Actual: 1; Predicted: 0.737593
i:  12; Actual: 1; Predicted: 0.784309
i:  13; Actual: 1; Predicted: 0.737553
i:  14; Actual: 1; Predicted: 0.762935
i:  15; Actual: 1; Predicted: 0.627832
i:  16; Actual: 1; Predicted: 0.395589
i:  17; Actual: 1; Predicted: 0.776664
i:  18; Actual: 1; Predicted: 0.873584
i:  19; Actual: 1; Predicted: 0.736207
i:  20; Actual: 1; Predicted: 0.376189
i:  21; Actual: 1; Predicted: 0.739880
i:  22; Actual: 1; Predicted: 0.799236
i:  23; Actual: 1; Predicted: 0.455965
i:  24; Actual: 1; Predicted: 0.359708
i:  25; Actual: 1; Predicted: 0.760967
i:  26; Actual: 1; Predicted: 0.696344
i:  27; Actual: 1; Predicted: 0.559567
i:  28; Actual: 1; Predicted: 0.667741
i:  29; Actual: 1; Predicted: 0.440006
i:  30; Actual: 1; Predicted: 0.621046
i:  31; Actual: 1; Predicted: 0.699547
i:  32; Actual: 1; Predicted: 0.606909
i:  33; Actual: 1; Predicted: 0.686232
i:  34; Actual: 1; Predicted: 0.414174
i:  35; Actual: 1; Predicted: 0.785324
i:  36; Actual: 1; Predicted: 0.713518
i:  37; Actual: 1; Predicted: 0.821512
i:  38; Actual: 1; Predicted: 0.394948
i:  39; Actual: 1; Predicted: 0.698287
i:  40; Actual: 1; Predicted: 0.541389
i:  41; Actual: 1; Predicted: 0.852933
i:  42; Actual: 1; Predicted: 0.729250
i:  43; Actual: 1; Predicted: 0.648087
i:  44; Actual: 1; Predicted: 0.486205
i:  45; Actual: 1; Predicted: 0.522741
i:  46; Actual: 1; Predicted: 0.833902
i:  47; Actual: 1; Predicted: 0.725005
i:  48; Actual: 1; Predicted: 0.778816
i:  49; Actual: 1; Predicted: 0.737245
i:  50; Actual: 1; Predicted: 0.700664
i:  51; Actual: 1; Predicted: 0.589010
i:  52; Actual: 1; Predicted: 0.400916
i:  53; Actual: 1; Predicted: 0.844732
i:  54; Actual: 1; Predicted: 0.546277
i:  55; Actual: 1; Predicted: 0.366646
i:  56; Actual: 1; Predicted: 0.649951
i:  57; Actual: 1; Predicted: 1.000000
i:  58; Actual: 1; Predicted: 1.000000
i:  59; Actual: 1; Predicted: 1.000000
i:  60; Actual: 1; Predicted: 1.000000
i:  61; Actual: 1; Predicted: 1.000000
i:  62; Actual: 1; Predicted: 1.000000
i:  63; Actual: 1; Predicted: 1.000000
i:  64; Actual: 1; Predicted: 1.000000
i:  65; Actual: 1; Predicted: 1.000000
i:  66; Actual: 1; Predicted: 1.000000
i:  67; Actual: 1; Predicted: 1.000000
i:  68; Actual: 1; Predicted: 1.000000
i:  69; Actual: 1; Predicted: 1.000000
i:  70; Actual: 1; Predicted: 1.000000
i:  71; Actual: 1; Predicted: 1.000000
i:  72; Actual: 1; Predicted: 1.000000
i:  73; Actual: 1; Predicted: 1.000000
i:  74; Actual: 1; Predicted: 1.000000
i:  75; Actual: 1; Predicted: 1.000000
i:  76; Actual: 1; Predicted: 1.000000
i:  77; Actual: 1; Predicted: 1.000000
i:  78; Actual: 1; Predicted: 1.000000
i:  79; Actual: 1; Predicted: 1.000000
i:  80; Actual: 1; Predicted: 1.000000
i:  81; Actual: 1; Predicted: 1.000000
i:  82; Actual: 1; Predicted: 1.000000
i:  83; Actual: 1; Predicted: 1.000000
i:  84; Actual: 1; Predicted: 1.000000
i:  85; Actual: 1; Predicted: 1.000000
i:  86; Actual: 1; Predicted: 1.000000
i:  87; Actual: 1; Predicted: 1.000000
i:  88; Actual: 1; Predicted: 1.000000
i:  89; Actual: 1; Predicted: 1.000000
i:  90; Actual: 1; Predicted: 1.000000
i:  91; Actual: 1; Predicted: 1.000000
i:  92; Actual: 1; Predicted: 1.000000
i:  93; Actual: 1; Predicted: 1.000000
i:  94; Actual: 1; Predicted: 1.000000
i:  95; Actual: 1; Predicted: 1.000000
i:  96; Actual: 1; Predicted: 1.000000
i:  97; Actual: 1; Predicted: 1.000000
i:  98; Actual: 1; Predicted: 1.000000
i:  99; Actual: 1; Predicted: 1.000000

-------------------------
LOSS: 7.192695140838623
i: -99; Actual: 0; Predicted: 0.000000
i: -98; Actual: 0; Predicted: 0.000000
i: -97; Actual: 0; Predicted: 0.000000
i: -96; Actual: 0; Predicted: 0.000000
i: -95; Actual: 0; Predicted: 0.000000
i: -94; Actual: 0; Predicted: 0.000000
i: -93; Actual: 0; Predicted: 0.000000
i: -92; Actual: 0; Predicted: 0.000000
i: -91; Actual: 0; Predicted: 0.000000
i: -90; Actual: 0; Predicted: 0.000000
i: -89; Actual: 0; Predicted: 0.000000
i: -88; Actual: 0; Predicted: 0.000000
i: -87; Actual: 0; Predicted: 0.000000
i: -86; Actual: 0; Predicted: 0.000000
i: -85; Actual: 0; Predicted: 0.000000
i: -84; Actual: 0; Predicted: 0.000000
i: -83; Actual: 0; Predicted: 0.000000
i: -82; Actual: 0; Predicted: 0.000000
i: -81; Actual: 0; Predicted: 0.000000
i: -80; Actual: 0; Predicted: 0.000000
i: -79; Actual: 0; Predicted: 0.000000
i: -78; Actual: 0; Predicted: 0.000000
i: -77; Actual: 0; Predicted: 0.000000
i: -76; Actual: 0; Predicted: 0.000000
i: -75; Actual: 0; Predicted: 0.000000
i: -74; Actual: 0; Predicted: 0.000000
i: -73; Actual: 0; Predicted: 0.000000
i: -72; Actual: 0; Predicted: 0.000000
i: -71; Actual: 0; Predicted: 0.000000
i: -70; Actual: 0; Predicted: 0.000000
i: -69; Actual: 0; Predicted: 0.000000
i: -68; Actual: 0; Predicted: 0.000000
i: -67; Actual: 0; Predicted: 0.000000
i: -66; Actual: 0; Predicted: 0.000000
i: -65; Actual: 0; Predicted: 0.000000
i: -64; Actual: 0; Predicted: 0.000000
i: -63; Actual: 0; Predicted: 0.000000
i: -62; Actual: 0; Predicted: 0.000000
i: -61; Actual: 0; Predicted: 0.000000
i: -60; Actual: 0; Predicted: 0.000000
i: -59; Actual: 0; Predicted: 0.000000
i: -58; Actual: 0; Predicted: 0.000000
i: -57; Actual: 0; Predicted: 0.000000
i: -56; Actual: 0; Predicted: 0.000000
i: -55; Actual: 0; Predicted: 0.000000
i: -54; Actual: 0; Predicted: 0.000000
i: -53; Actual: 0; Predicted: 0.000000
i: -52; Actual: 0; Predicted: 0.000000
i: -51; Actual: 0; Predicted: 0.000000
i: -50; Actual: 0; Predicted: 0.000000
i: -49; Actual: 0; Predicted: 0.000000
i: -48; Actual: 0; Predicted: 0.000000
i: -47; Actual: 0; Predicted: 0.000000
i: -46; Actual: 0; Predicted: 0.000000
i: -45; Actual: 0; Predicted: 0.000000
i: -44; Actual: 0; Predicted: 0.000000
i: -43; Actual: 0; Predicted: 0.000000
i: -42; Actual: 0; Predicted: 0.000000
i: -41; Actual: 0; Predicted: 0.000000
i: -40; Actual: 0; Predicted: 0.000000
i: -39; Actual: 0; Predicted: 0.000000
i: -38; Actual: 0; Predicted: 0.000000
i: -37; Actual: 0; Predicted: 0.000000
i: -36; Actual: 0; Predicted: 0.000000
i: -35; Actual: 0; Predicted: 0.000000
i: -34; Actual: 0; Predicted: 0.000000
i: -33; Actual: 0; Predicted: 0.000000
i: -32; Actual: 0; Predicted: 0.000000
i: -31; Actual: 0; Predicted: 0.000000
i: -30; Actual: 0; Predicted: 0.000000
i: -29; Actual: 0; Predicted: 0.000000
i: -28; Actual: 0; Predicted: 0.000000
i: -27; Actual: 0; Predicted: 0.000000
i: -26; Actual: 0; Predicted: 0.000000
i: -25; Actual: 0; Predicted: 0.000000
i: -24; Actual: 0; Predicted: 0.000000
i: -23; Actual: 0; Predicted: 0.000000
i: -22; Actual: 0; Predicted: 0.000000
i: -21; Actual: 0; Predicted: 0.000000
i: -20; Actual: 0; Predicted: 0.000000
i: -19; Actual: 0; Predicted: 0.000000
i: -18; Actual: 0; Predicted: 0.000000
i: -17; Actual: 0; Predicted: 0.000000
i: -16; Actual: 0; Predicted: 0.000000
i: -15; Actual: 0; Predicted: 0.332168
i: -14; Actual: 0; Predicted: 0.083185
i: -13; Actual: 0; Predicted: 0.390924
i: -12; Actual: 0; Predicted: 0.157403
i: -11; Actual: 0; Predicted: 0.412824
i: -10; Actual: 0; Predicted: 0.250377
i:  -9; Actual: 0; Predicted: 0.384722
i:  -8; Actual: 0; Predicted: 0.124777
i:  -7; Actual: 0; Predicted: 0.201259
i:  -6; Actual: 0; Predicted: 0.414233
i:  -5; Actual: 0; Predicted: 0.244624
i:  -4; Actual: 0; Predicted: 0.499998
i:  -3; Actual: 0; Predicted: 0.505102
i:  -2; Actual: 0; Predicted: 0.315472
i:  -1; Actual: 0; Predicted: 0.403922
i:   0; Actual: 0; Predicted: 0.352291
i:   1; Actual: 0; Predicted: 0.319166
i:   2; Actual: 0; Predicted: 0.509015
i:   3; Actual: 0; Predicted: 0.435386
i:   4; Actual: 0; Predicted: 0.336934
i:   5; Actual: 1; Predicted: 0.707992
i:   6; Actual: 1; Predicted: 0.447778
i:   7; Actual: 1; Predicted: 0.613258
i:   8; Actual: 1; Predicted: 0.680033
i:   9; Actual: 1; Predicted: 0.561838
i:  10; Actual: 1; Predicted: 0.761096
i:  11; Actual: 1; Predicted: 0.680772
i:  12; Actual: 1; Predicted: 0.779637
i:  13; Actual: 1; Predicted: 0.762333
i:  14; Actual: 1; Predicted: 0.698298
i:  15; Actual: 1; Predicted: 0.665540
i:  16; Actual: 1; Predicted: 0.459554
i:  17; Actual: 1; Predicted: 0.781281
i:  18; Actual: 1; Predicted: 0.852288
i:  19; Actual: 1; Predicted: 0.790053
i:  20; Actual: 1; Predicted: 0.355081
i:  21; Actual: 1; Predicted: 0.666886
i:  22; Actual: 1; Predicted: 0.772178
i:  23; Actual: 1; Predicted: 0.506776
i:  24; Actual: 1; Predicted: 0.424866
i:  25; Actual: 1; Predicted: 0.733742
i:  26; Actual: 1; Predicted: 0.529677
i:  27; Actual: 1; Predicted: 0.500177
i:  28; Actual: 1; Predicted: 0.651025
i:  29; Actual: 1; Predicted: 0.424966
i:  30; Actual: 1; Predicted: 0.643542
i:  31; Actual: 1; Predicted: 0.682340
i:  32; Actual: 1; Predicted: 0.633924
i:  33; Actual: 1; Predicted: 0.695389
i:  34; Actual: 1; Predicted: 0.396348
i:  35; Actual: 1; Predicted: 1.000000
i:  36; Actual: 1; Predicted: 1.000000
i:  37; Actual: 1; Predicted: 1.000000
i:  38; Actual: 1; Predicted: 1.000000
i:  39; Actual: 1; Predicted: 1.000000
i:  40; Actual: 1; Predicted: 1.000000
i:  41; Actual: 1; Predicted: 1.000000
i:  42; Actual: 1; Predicted: 1.000000
i:  43; Actual: 1; Predicted: 1.000000
i:  44; Actual: 1; Predicted: 1.000000
i:  45; Actual: 1; Predicted: 1.000000
i:  46; Actual: 1; Predicted: 1.000000
i:  47; Actual: 1; Predicted: 1.000000
i:  48; Actual: 1; Predicted: 1.000000
i:  49; Actual: 1; Predicted: 1.000000
i:  50; Actual: 1; Predicted: 1.000000
i:  51; Actual: 1; Predicted: 1.000000
i:  52; Actual: 1; Predicted: 1.000000
i:  53; Actual: 1; Predicted: 1.000000
i:  54; Actual: 1; Predicted: 1.000000
i:  55; Actual: 1; Predicted: 1.000000
i:  56; Actual: 1; Predicted: 1.000000
i:  57; Actual: 1; Predicted: 1.000000
i:  58; Actual: 1; Predicted: 1.000000
i:  59; Actual: 1; Predicted: 1.000000
i:  60; Actual: 1; Predicted: 1.000000
i:  61; Actual: 1; Predicted: 1.000000
i:  62; Actual: 1; Predicted: 1.000000
i:  63; Actual: 1; Predicted: 1.000000
i:  64; Actual: 1; Predicted: 1.000000
i:  65; Actual: 1; Predicted: 1.000000
i:  66; Actual: 1; Predicted: 1.000000
i:  67; Actual: 1; Predicted: 1.000000
i:  68; Actual: 1; Predicted: 1.000000
i:  69; Actual: 1; Predicted: 1.000000
i:  70; Actual: 1; Predicted: 1.000000
i:  71; Actual: 1; Predicted: 1.000000
i:  72; Actual: 1; Predicted: 1.000000
i:  73; Actual: 1; Predicted: 1.000000
i:  74; Actual: 1; Predicted: 1.000000
i:  75; Actual: 1; Predicted: 1.000000
i:  76; Actual: 1; Predicted: 1.000000
i:  77; Actual: 1; Predicted: 1.000000
i:  78; Actual: 1; Predicted: 1.000000
i:  79; Actual: 1; Predicted: 1.000000
i:  80; Actual: 1; Predicted: 1.000000
i:  81; Actual: 1; Predicted: 1.000000
i:  82; Actual: 1; Predicted: 1.000000
i:  83; Actual: 1; Predicted: 1.000000
i:  84; Actual: 1; Predicted: 1.000000
i:  85; Actual: 1; Predicted: 1.000000
i:  86; Actual: 1; Predicted: 1.000000
i:  87; Actual: 1; Predicted: 1.000000
i:  88; Actual: 1; Predicted: 1.000000
i:  89; Actual: 1; Predicted: 1.000000
i:  90; Actual: 1; Predicted: 1.000000
i:  91; Actual: 1; Predicted: 1.000000
i:  92; Actual: 1; Predicted: 1.000000
i:  93; Actual: 1; Predicted: 1.000000
i:  94; Actual: 1; Predicted: 1.000000
i:  95; Actual: 1; Predicted: 1.000000
i:  96; Actual: 1; Predicted: 1.000000
i:  97; Actual: 1; Predicted: 1.000000
i:  98; Actual: 1; Predicted: 1.000000
i:  99; Actual: 1; Predicted: 1.000000

-------------------------
LOSS: 1.7813730239868164
i: -99; Actual: 0; Predicted: 0.000000
i: -98; Actual: 0; Predicted: 0.000000
i: -97; Actual: 0; Predicted: 0.000000
i: -96; Actual: 0; Predicted: 0.000000
i: -95; Actual: 0; Predicted: 0.000000
