LOSS: nan
i: -99; Actual: 0; Predicted: 0.000000
i: -93; Actual: 0; Predicted: 0.000000
i: -92; Actual: 0; Predicted: 0.000000
i: -91; Actual: 0; Predicted: 0.000000
i: -90; Actual: 0; Predicted: 0.000000
i: -89; Actual: 0; Predicted: 0.000000
i: -88; Actual: 0; Predicted: 0.000000
i: -87; Actual: 0; Predicted: 0.000000
i: -86; Actual: 0; Predicted: 0.000000
i: -85; Actual: 0; Predicted: 0.000000
i: -84; Actual: 0; Predicted: 0.000000
i: -83; Actual: 0; Predicted: 0.000000
i: -82; Actual: 0; Predicted: 0.000000
i: -81; Actual: 0; Predicted: 0.000000
i: -80; Actual: 0; Predicted: 0.000000
i: -79; Actual: 0; Predicted: 0.000000
i: -78; Actual: 0; Predicted: 0.000000
i: -77; Actual: 0; Predicted: 0.000000
i: -76; Actual: 0; Predicted: 0.000000
i: -75; Actual: 0; Predicted: 0.000000
i: -74; Actual: 0; Predicted: 0.000000
i: -73; Actual: 0; Predicted: 0.000000
i: -72; Actual: 0; Predicted: 0.000000
i: -71; Actual: 0; Predicted: 0.000000
i: -70; Actual: 0; Predicted: 0.000000
i: -69; Actual: 0; Predicted: 0.000000
i: -68; Actual: 0; Predicted: 0.000000
i: -67; Actual: 0; Predicted: 0.000000
i: -66; Actual: 0; Predicted: 0.000000
i: -65; Actual: 0; Predicted: 0.000000
i: -64; Actual: 0; Predicted: 0.000000
i: -63; Actual: 0; Predicted: 0.000000
i: -62; Actual: 0; Predicted: 0.000000
i: -61; Actual: 0; Predicted: 0.000000
i: -60; Actual: 0; Predicted: 0.000000
i: -59; Actual: 0; Predicted: 0.000000
i: -58; Actual: 0; Predicted: 0.000000
i: -57; Actual: 0; Predicted: 0.000000
i: -56; Actual: 0; Predicted: 0.000000
i: -55; Actual: 0; Predicted: 0.000000
i: -54; Actual: 0; Predicted: 0.000000
i: -53; Actual: 0; Predicted: 0.000000
i: -52; Actual: 0; Predicted: 0.000000
i: -51; Actual: 0; Predicted: 0.000000
i: -50; Actual: 0; Predicted: 0.000000
i: -49; Actual: 0; Predicted: 0.000000
i: -48; Actual: 0; Predicted: 0.000000
i: -47; Actual: 0; Predicted: 0.000000
i: -46; Actual: 0; Predicted: 0.000000
i: -45; Actual: 0; Predicted: 0.000000
i: -44; Actual: 0; Predicted: 0.000000
i: -43; Actual: 0; Predicted: 0.000000
i: -42; Actual: 0; Predicted: 0.000000
i: -41; Actual: 0; Predicted: 0.000000
i: -40; Actual: 0; Predicted: 0.000000
i: -39; Actual: 0; Predicted: 0.000000
i: -38; Actual: 0; Predicted: 0.000000
i: -37; Actual: 0; Predicted: 0.000000
i: -36; Actual: 0; Predicted: 0.000000
i: -35; Actual: 0; Predicted: 0.000000
i: -34; Actual: 0; Predicted: 0.000000
i: -33; Actual: 0; Predicted: 0.000000
i: -32; Actual: 0; Predicted: 0.000000
i: -31; Actual: 0; Predicted: 0.000000
i: -30; Actual: 0; Predicted: 0.000000
i: -29; Actual: 0; Predicted: 0.000000
i: -28; Actual: 0; Predicted: 0.000000
i: -27; Actual: 0; Predicted: 0.000000
i: -26; Actual: 0; Predicted: 0.000000
i: -25; Actual: 0; Predicted: 0.000000
i: -24; Actual: 0; Predicted: 0.000000
i: -23; Actual: 0; Predicted: 0.000000
i: -22; Actual: 0; Predicted: 0.000000
i: -21; Actual: 0; Predicted: 0.000000
i: -20; Actual: 0; Predicted: 0.000000
i: -19; Actual: 0; Predicted: 0.000000
i: -18; Actual: 0; Predicted: 0.000000
i: -17; Actual: 0; Predicted: 0.000000
i: -16; Actual: 0; Predicted: 0.000000
i: -15; Actual: 0; Predicted: 0.349659
i: -14; Actual: 0; Predicted: 0.513868
i: -13; Actual: 0; Predicted: 0.554612
i: -12; Actual: 0; Predicted: 0.561620
i: -11; Actual: 0; Predicted: 0.513678
i: -10; Actual: 0; Predicted: 0.409832
i:  -9; Actual: 0; Predicted: 0.230220
i:  -8; Actual: 0; Predicted: 0.174066
i:  -7; Actual: 0; Predicted: 0.109456
i:  -6; Actual: 0; Predicted: 0.106203
i:  -5; Actual: 0; Predicted: 0.072118
i:  -4; Actual: 0; Predicted: 0.090729
i:  -3; Actual: 0; Predicted: 0.095737
i:  -2; Actual: 0; Predicted: 0.098603
i:  -1; Actual: 0; Predicted: 0.149671
i:   0; Actual: 0; Predicted: 0.240026
i:   1; Actual: 0; Predicted: 0.305975
i:   2; Actual: 1; Predicted: 0.387972
i:   3; Actual: 1; Predicted: 0.486964
i:   4; Actual: 1; Predicted: 0.536672
i:   5; Actual: 1; Predicted: 0.606710
i:   6; Actual: 1; Predicted: 0.617851
i:   7; Actual: 1; Predicted: 0.613992
i:   8; Actual: 1; Predicted: 0.637783
i:   9; Actual: 1; Predicted: 0.639537
i:  10; Actual: 1; Predicted: 0.640190
i:  11; Actual: 1; Predicted: 0.659392
i:  12; Actual: 1; Predicted: 0.661889
i:  13; Actual: 1; Predicted: 0.692008
i:  14; Actual: 1; Predicted: 0.682514
i:  15; Actual: 1; Predicted: 0.677585
i:  16; Actual: 1; Predicted: 0.657779
i:  17; Actual: 1; Predicted: 0.642878
i:  18; Actual: 1; Predicted: 0.613792
i:  19; Actual: 1; Predicted: 0.602575
i:  20; Actual: 1; Predicted: 0.616001
i:  21; Actual: 1; Predicted: 0.587145
i:  22; Actual: 1; Predicted: 0.645215
i:  23; Actual: 1; Predicted: 0.640668
i:  24; Actual: 1; Predicted: 0.644813
i:  25; Actual: 1; Predicted: 0.608708
i:  26; Actual: 1; Predicted: 0.600486
i:  27; Actual: 1; Predicted: 0.657083
i:  28; Actual: 1; Predicted: 0.599560
i:  29; Actual: 1; Predicted: 0.551381
i:  30; Actual: 1; Predicted: 0.556911
i:  31; Actual: 1; Predicted: 0.513277
i:  32; Actual: 1; Predicted: 0.523039
i:  33; Actual: 1; Predicted: 0.457216
i:  34; Actual: 1; Predicted: 0.423088
i:  35; Actual: 1; Predicted: 0.427894
i:  36; Actual: 1; Predicted: 0.421392
i:  37; Actual: 1; Predicted: 0.388898
i:  38; Actual: 1; Predicted: 0.401103
i:  39; Actual: 1; Predicted: 0.406657
i:  40; Actual: 1; Predicted: 0.414964
i:  41; Actual: 1; Predicted: 0.387025
i:  42; Actual: 1; Predicted: 0.387501
i:  43; Actual: 1; Predicted: 0.397415
i:  44; Actual: 1; Predicted: 0.393385
i:  45; Actual: 1; Predicted: 0.388161
i:  46; Actual: 1; Predicted: 0.341345
i:  47; Actual: 1; Predicted: 0.351094
i:  48; Actual: 1; Predicted: 0.365390
i:  49; Actual: 1; Predicted: 0.358936
i:  50; Actual: 1; Predicted: 0.364850
i:  51; Actual: 1; Predicted: 0.322535
i:  52; Actual: 1; Predicted: 0.279450
i:  53; Actual: 1; Predicted: 0.252567
i:  54; Actual: 1; Predicted: 0.254102
i:  55; Actual: 1; Predicted: 0.279092
i:  56; Actual: 1; Predicted: 0.236297
i:  57; Actual: 1; Predicted: 0.233380
i:  58; Actual: 1; Predicted: 0.229036
i:  59; Actual: 1; Predicted: 0.218922
i:  60; Actual: 1; Predicted: 0.206064
i:  61; Actual: 1; Predicted: 0.155144
i:  62; Actual: 1; Predicted: 0.188434
i:  63; Actual: 1; Predicted: 0.200171
i:  64; Actual: 1; Predicted: 0.179731
i:  65; Actual: 1; Predicted: 0.156755
i:  66; Actual: 1; Predicted: 0.156493
i:  67; Actual: 1; Predicted: 0.160944
i:  68; Actual: 1; Predicted: 0.137656
i:  69; Actual: 1; Predicted: 0.184035
i:  70; Actual: 1; Predicted: 0.231497
i:  71; Actual: 1; Predicted: 0.372902
i:  72; Actual: 1; Predicted: 0.327640
i:  73; Actual: 1; Predicted: 0.353184
i:  74; Actual: 1; Predicted: 0.293590
i:  75; Actual: 1; Predicted: 0.525277
i:  76; Actual: 1; Predicted: 0.491696
i:  77; Actual: 1; Predicted: 1.000000
i:  78; Actual: 1; Predicted: 1.000000
i:  79; Actual: 1; Predicted: 1.000000
i:  80; Actual: 1; Predicted: 1.000000
i:  81; Actual: 1; Predicted: 1.000000
i:  82; Actual: 1; Predicted: 1.000000
i:  83; Actual: 1; Predicted: 1.000000
i:  84; Actual: 1; Predicted: 1.000000
i:  85; Actual: 1; Predicted: 1.000000
i:  86; Actual: 1; Predicted: 1.000000
i:  87; Actual: 1; Predicted: 1.000000
i:  88; Actual: 1; Predicted: 1.000000
i:  89; Actual: 1; Predicted: 1.000000
i:  90; Actual: 1; Predicted: 1.000000
i:  91; Actual: 1; Predicted: 1.000000
i:  92; Actual: 1; Predicted: 1.000000
i:  93; Actual: 1; Predicted: 1.000000
i:  94; Actual: 1; Predicted: 1.000000
i:  95; Actual: 1; Predicted: 1.000000
i:  96; Actual: 1; Predicted: 1.000000
i:  97; Actual: 1; Predicted: 1.000000
i:  98; Actual: 1; Predicted: 1.000000
i:  99; Actual: 1; Predicted: 1.000000

-------------------------
LOSS: nan
i: -99; Actual: 0; Predicted: 0.000000
i: -98; Actual: 0; Predicted: 0.000000
i: -97; Actual: 0; Predicted: 0.000000
i: -96; Actual: 0; Predicted: 0.000000
i: -95; Actual: 0; Predicted: 0.000000
i: -94; Actual: 0; Predicted: 0.000000
i: -93; Actual: 0; Predicted: 0.000000
i: -92; Actual: 0; Predicted: 0.000000
i: -91; Actual: 0; Predicted: 0.000000
i: -90; Actual: 0; Predicted: 0.000000
i: -89; Actual: 0; Predicted: 0.000000
i: -88; Actual: 0; Predicted: 0.000000
i: -87; Actual: 0; Predicted: 0.000000
i: -86; Actual: 0; Predicted: 0.000000
i: -85; Actual: 0; Predicted: 0.000000
i: -84; Actual: 0; Predicted: 0.000000
i: -83; Actual: 0; Predicted: 0.000000
i: -82; Actual: 0; Predicted: 0.000000
i: -81; Actual: 0; Predicted: 0.000000
i: -80; Actual: 0; Predicted: 0.000000
i: -79; Actual: 0; Predicted: 0.000000
i: -78; Actual: 0; Predicted: 0.000000
i: -77; Actual: 0; Predicted: 0.000000
i: -76; Actual: 0; Predicted: 0.000000
i: -75; Actual: 0; Predicted: 0.000000
i: -74; Actual: 0; Predicted: 0.000000
i: -73; Actual: 0; Predicted: 0.000000
i: -72; Actual: 0; Predicted: 0.000000
i: -71; Actual: 0; Predicted: 0.000000
i: -70; Actual: 0; Predicted: 0.000000
i: -69; Actual: 0; Predicted: 0.000000
i: -68; Actual: 0; Predicted: 0.000000
i: -67; Actual: 0; Predicted: 0.000000
i: -66; Actual: 0; Predicted: 0.000000
i: -65; Actual: 0; Predicted: 0.000000
i: -64; Actual: 0; Predicted: 0.000000
i: -63; Actual: 0; Predicted: 0.000000
i: -62; Actual: 0; Predicted: 0.000000
i: -61; Actual: 0; Predicted: 0.000000
i: -60; Actual: 0; Predicted: 0.000000
i: -59; Actual: 0; Predicted: 0.000000
i: -58; Actual: 0; Predicted: 0.000000
i: -57; Actual: 0; Predicted: 0.000000
i: -56; Actual: 0; Predicted: 0.000000
i: -55; Actual: 0; Predicted: 0.000000
i: -54; Actual: 0; Predicted: 0.000000
i: -53; Actual: 0; Predicted: 0.000000
i: -52; Actual: 0; Predicted: 0.000000
i: -51; Actual: 0; Predicted: 0.000000
i: -50; Actual: 0; Predicted: 0.000000
i: -49; Actual: 0; Predicted: 0.000000
i: -48; Actual: 0; Predicted: 0.000000
i: -47; Actual: 0; Predicted: 0.000000
i: -46; Actual: 0; Predicted: 0.000000
i: -45; Actual: 0; Predicted: 0.000000
i: -44; Actual: 0; Predicted: 0.000000
i: -43; Actual: 0; Predicted: 0.000000
i: -42; Actual: 0; Predicted: 0.000000
i: -41; Actual: 0; Predicted: 0.000000
i: -40; Actual: 0; Predicted: 0.000000
i: -39; Actual: 0; Predicted: 0.000000
i: -38; Actual: 0; Predicted: 0.000000
i: -37; Actual: 0; Predicted: 0.000000
i: -36; Actual: 0; Predicted: 0.000000
i: -35; Actual: 0; Predicted: 0.000000
i: -34; Actual: 0; Predicted: 0.000000
i: -33; Actual: 0; Predicted: 0.000000
i: -32; Actual: 0; Predicted: 0.000000
i: -31; Actual: 0; Predicted: 0.000000
i: -30; Actual: 0; Predicted: 0.000000
i: -29; Actual: 0; Predicted: 0.000000
i: -28; Actual: 0; Predicted: 0.000000
i: -27; Actual: 0; Predicted: 0.000000
i: -26; Actual: 0; Predicted: 0.000000
i: -25; Actual: 0; Predicted: 0.000000
i: -24; Actual: 0; Predicted: 0.000000
i: -23; Actual: 0; Predicted: 0.000000
i: -22; Actual: 0; Predicted: 0.000000
i: -21; Actual: 0; Predicted: 0.000000
i: -20; Actual: 0; Predicted: 0.000000
i: -19; Actual: 0; Predicted: 0.000000
i: -18; Actual: 0; Predicted: 0.000000
i: -17; Actual: 0; Predicted: 0.000000
i: -16; Actual: 0; Predicted: 0.000000
i: -15; Actual: 0; Predicted: 0.439712
i: -14; Actual: 0; Predicted: 0.498724
i: -13; Actual: 0; Predicted: 0.628925
i: -12; Actual: 0; Predicted: 0.498685
i: -11; Actual: 0; Predicted: 0.449062
i: -10; Actual: 0; Predicted: 0.415793
i:  -9; Actual: 0; Predicted: 0.374328
i:  -8; Actual: 0; Predicted: 0.267989
i:  -7; Actual: 0; Predicted: 0.249470
i:  -6; Actual: 0; Predicted: 0.206515
i:  -5; Actual: 0; Predicted: 0.219189
i:  -4; Actual: 0; Predicted: 0.226502
i:  -3; Actual: 0; Predicted: 0.230485
i:  -2; Actual: 0; Predicted: 0.297925
i:  -1; Actual: 0; Predicted: 0.377147
i:   0; Actual: 0; Predicted: 0.446904
i:   1; Actual: 0; Predicted: 0.510790
i:   2; Actual: 0; Predicted: 0.572795
i:   3; Actual: 0; Predicted: 0.563125
i:   4; Actual: 1; Predicted: 0.583767
i:   5; Actual: 1; Predicted: 0.617355
i:   6; Actual: 1; Predicted: 0.601931
i:   7; Actual: 1; Predicted: 0.578106
i:   8; Actual: 1; Predicted: 0.548020
i:   9; Actual: 1; Predicted: 0.571835
i:  10; Actual: 1; Predicted: 0.559087
i:  11; Actual: 1; Predicted: 0.513485
i:  12; Actual: 1; Predicted: 0.490554
i:  13; Actual: 1; Predicted: 0.503688
i:  14; Actual: 1; Predicted: 0.526894
i:  15; Actual: 1; Predicted: 0.524164
i:  16; Actual: 1; Predicted: 0.539724
i:  17; Actual: 1; Predicted: 0.520840
i:  18; Actual: 1; Predicted: 0.476372
i:  19; Actual: 1; Predicted: 0.480241
i:  20; Actual: 1; Predicted: 0.492107
i:  21; Actual: 1; Predicted: 0.405757
i:  22; Actual: 1; Predicted: 0.500493
i:  23; Actual: 1; Predicted: 0.509847
i:  24; Actual: 1; Predicted: 0.485140
i:  25; Actual: 1; Predicted: 0.457114
i:  26; Actual: 1; Predicted: 0.386136
i:  27; Actual: 1; Predicted: 0.493331
i:  28; Actual: 1; Predicted: 0.434788
i:  29; Actual: 1; Predicted: 0.412826
i:  30; Actual: 1; Predicted: 0.408747
i:  31; Actual: 1; Predicted: 0.454293
i:  32; Actual: 1; Predicted: 0.469985
i:  33; Actual: 1; Predicted: 0.371390
i:  34; Actual: 1; Predicted: 0.383412
i:  35; Actual: 1; Predicted: 0.380437
i:  36; Actual: 1; Predicted: 0.348318
i:  37; Actual: 1; Predicted: 0.356491
i:  38; Actual: 1; Predicted: 0.335352
i:  39; Actual: 1; Predicted: 0.378911
i:  40; Actual: 1; Predicted: 0.331616
i:  41; Actual: 1; Predicted: 0.336166
i:  42; Actual: 1; Predicted: 0.329644
i:  43; Actual: 1; Predicted: 0.287095
i:  44; Actual: 1; Predicted: 0.284428
i:  45; Actual: 1; Predicted: 0.249651
i:  46; Actual: 1; Predicted: 0.217601
i:  47; Actual: 1; Predicted: 0.217685
i:  48; Actual: 1; Predicted: 0.294653
i:  49; Actual: 1; Predicted: 0.273592
i:  50; Actual: 1; Predicted: 0.234654
i:  51; Actual: 1; Predicted: 0.236423
i:  52; Actual: 1; Predicted: 0.155293
i:  53; Actual: 1; Predicted: 0.185571
i:  54; Actual: 1; Predicted: 0.204132
i:  55; Actual: 1; Predicted: 0.204243
i:  56; Actual: 1; Predicted: 0.170129
i:  57; Actual: 1; Predicted: 0.169369
i:  58; Actual: 1; Predicted: 0.222819
i:  59; Actual: 1; Predicted: 0.269919
i:  60; Actual: 1; Predicted: 0.220294
i:  61; Actual: 1; Predicted: 0.207605
i:  62; Actual: 1; Predicted: 0.214868
i:  63; Actual: 1; Predicted: 0.167816
i:  64; Actual: 1; Predicted: 0.187847
i:  65; Actual: 1; Predicted: 0.198482
i:  66; Actual: 1; Predicted: 0.222534
i:  67; Actual: 1; Predicted: 0.207883
i:  68; Actual: 1; Predicted: 0.190587
i:  69; Actual: 1; Predicted: 0.204133
i:  70; Actual: 1; Predicted: 0.309239
i:  71; Actual: 1; Predicted: 0.334328
i:  72; Actual: 1; Predicted: 0.246972
i:  73; Actual: 1; Predicted: 0.228784
i:  74; Actual: 1; Predicted: 0.233292
i:  75; Actual: 1; Predicted: 0.416532
i:  76; Actual: 1; Predicted: 0.284133
i:  77; Actual: 1; Predicted: 0.346946
i:  78; Actual: 1; Predicted: 1.000000
i:  79; Actual: 1; Predicted: 1.000000
i:  80; Actual: 1; Predicted: 1.000000
i:  81; Actual: 1; Predicted: 1.000000
i:  82; Actual: 1; Predicted: 1.000000
i:  83; Actual: 1; Predicted: 1.000000
i:  84; Actual: 1; Predicted: 1.000000
i:  85; Actual: 1; Predicted: 1.000000
i:  86; Actual: 1; Predicted: 1.000000
i:  87; Actual: 1; Predicted: 1.000000
i:  88; Actual: 1; Predicted: 1.000000
i:  89; Actual: 1; Predicted: 1.000000
i:  90; Actual: 1; Predicted: 1.000000
i:  91; Actual: 1; Predicted: 1.000000
i:  92; Actual: 1; Predicted: 1.000000
i:  93; Actual: 1; Predicted: 1.000000
i:  94; Actual: 1; Predicted: 1.000000
i:  95; Actual: 1; Predicted: 1.000000
i:  96; Actual: 1; Predicted: 1.000000
i:  97; Actual: 1; Predicted: 1.000000
i:  98; Actual: 1; Predicted: 1.000000
i:  99; Actual: 1; Predicted: 1.000000

-------------------------
LOSS: nan
i: -99; Actual: 0; Predicted: 0.000000
i: -98; Actual: 0; Predicted: 0.000000
i: -97; Actual: 0; Predicted: 0.000000
i: -96; Actual: 0; Predicted: 0.000000
i: -95; Actual: 0; Predicted: 0.000000
i: -94; Actual: 0; Predicted: 0.000000
i: -93; Actual: 0; Predicted: 0.000000
i: -92; Actual: 0; Predicted: 0.000000
i: -91; Actual: 0; Predicted: 0.000000
i: -90; Actual: 0; Predicted: 0.000000
i: -89; Actual: 0; Predicted: 0.000000
i: -88; Actual: 0; Predicted: 0.000000
i: -87; Actual: 0; Predicted: 0.000000
i: -86; Actual: 0; Predicted: 0.000000
i: -85; Actual: 0; Predicted: 0.000000
i: -84; Actual: 0; Predicted: 0.000000
i: -83; Actual: 0; Predicted: 0.000000
i: -82; Actual: 0; Predicted: 0.000000
i: -81; Actual: 0; Predicted: 0.000000
i: -80; Actual: 0; Predicted: 0.000000
i: -79; Actual: 0; Predicted: 0.000000
i: -78; Actual: 0; Predicted: 0.000000
i: -77; Actual: 0; Predicted: 0.000000
i: -76; Actual: 0; Predicted: 0.000000
i: -75; Actual: 0; Predicted: 0.000000
i: -74; Actual: 0; Predicted: 0.000000
i: -73; Actual: 0; Predicted: 0.000000
i: -72; Actual: 0; Predicted: 0.000000
i: -71; Actual: 0; Predicted: 0.000000
i: -70; Actual: 0; Predicted: 0.000000
i: -69; Actual: 0; Predicted: 0.000000
i: -68; Actual: 0; Predicted: 0.000000
i: -67; Actual: 0; Predicted: 0.000000
i: -66; Actual: 0; Predicted: 0.000000
i: -65; Actual: 0; Predicted: 0.000000
i: -64; Actual: 0; Predicted: 0.000000
i: -63; Actual: 0; Predicted: 0.000000
i: -62; Actual: 0; Predicted: 0.000000
i: -61; Actual: 0; Predicted: 0.000000
i: -60; Actual: 0; Predicted: 0.000000
i: -59; Actual: 0; Predicted: 0.000000
i: -58; Actual: 0; Predicted: 0.000000
i: -57; Actual: 0; Predicted: 0.000000
i: -56; Actual: 0; Predicted: 0.000000
i: -55; Actual: 0; Predicted: 0.000000
i: -54; Actual: 0; Predicted: 0.000000
i: -53; Actual: 0; Predicted: 0.000000
i: -52; Actual: 0; Predicted: 0.000000
i: -51; Actual: 0; Predicted: 0.000000
i: -50; Actual: 0; Predicted: 0.000000
i: -49; Actual: 0; Predicted: 0.000000
i: -48; Actual: 0; Predicted: 0.000000
i: -47; Actual: 0; Predicted: 0.000000
i: -46; Actual: 0; Predicted: 0.000000
i: -45; Actual: 0; Predicted: 0.000000
i: -44; Actual: 0; Predicted: 0.000000
i: -43; Actual: 0; Predicted: 0.000000
i: -42; Actual: 0; Predicted: 0.000000
i: -41; Actual: 0; Predicted: 0.000000
i: -40; Actual: 0; Predicted: 0.000000
i: -39; Actual: 0; Predicted: 0.000000
i: -38; Actual: 0; Predicted: 0.000000
i: -37; Actual: 0; Predicted: 0.000000
i: -36; Actual: 0; Predicted: 0.000000
i: -35; Actual: 0; Predicted: 0.000000
i: -34; Actual: 0; Predicted: 0.000000
i: -33; Actual: 0; Predicted: 0.000000
i: -32; Actual: 0; Predicted: 0.000000
i: -31; Actual: 0; Predicted: 0.000000
i: -30; Actual: 0; Predicted: 0.000000
i: -29; Actual: 0; Predicted: 0.000000
i: -28; Actual: 0; Predicted: 0.000000
i: -27; Actual: 0; Predicted: 0.000000
i: -26; Actual: 0; Predicted: 0.000000
i: -25; Actual: 0; Predicted: 0.000000
i: -24; Actual: 0; Predicted: 0.000000
i: -23; Actual: 0; Predicted: 0.000000
i: -22; Actual: 0; Predicted: 0.000000
i: -21; Actual: 0; Predicted: 0.000000
i: -20; Actual: 0; Predicted: 0.000000
i: -19; Actual: 0; Predicted: 0.000000
i: -18; Actual: 0; Predicted: 0.000000
i: -17; Actual: 0; Predicted: 0.000000
i: -16; Actual: 0; Predicted: 0.000000
i: -15; Actual: 0; Predicted: 0.411806
i: -14; Actual: 0; Predicted: 0.568350
i: -13; Actual: 0; Predicted: 0.593562
i: -12; Actual: 0; Predicted: 0.875611
i: -11; Actual: 0; Predicted: 0.839010
i: -10; Actual: 0; Predicted: 0.642850
i:  -9; Actual: 0; Predicted: 0.641977
i:  -8; Actual: 0; Predicted: 0.601964
i:  -7; Actual: 0; Predicted: 0.437122
i:  -6; Actual: 0; Predicted: 0.567355
i:  -5; Actual: 0; Predicted: 0.489877
i:  -4; Actual: 0; Predicted: 0.409231
i:  -3; Actual: 0; Predicted: 0.392640
i:  -2; Actual: 0; Predicted: 0.418883
i:  -1; Actual: 0; Predicted: 0.493422
i:   0; Actual: 0; Predicted: 0.485204
i:   1; Actual: 0; Predicted: 0.465385
i:   2; Actual: 0; Predicted: 0.463410
i:   3; Actual: 0; Predicted: 0.421339
i:   4; Actual: 0; Predicted: 0.394643
i:   5; Actual: 0; Predicted: 0.449290
i:   6; Actual: 0; Predicted: 0.452226
i:   7; Actual: 1; Predicted: 0.442687
i:   8; Actual: 1; Predicted: 0.427664
i:   9; Actual: 1; Predicted: 0.437097
i:  10; Actual: 1; Predicted: 0.426562
i:  11; Actual: 1; Predicted: 0.464469
i:  12; Actual: 1; Predicted: 0.466102
i:  13; Actual: 1; Predicted: 0.499717
i:  14; Actual: 1; Predicted: 0.526872
i:  15; Actual: 1; Predicted: 0.538406
i:  16; Actual: 1; Predicted: 0.511807
i:  17; Actual: 1; Predicted: 0.528754
i:  18; Actual: 1; Predicted: 0.516987
i:  19; Actual: 1; Predicted: 0.497017
i:  20; Actual: 1; Predicted: 0.512409
i:  21; Actual: 1; Predicted: 0.494185
i:  22; Actual: 1; Predicted: 0.516920
i:  23; Actual: 1; Predicted: 0.546930
i:  24; Actual: 1; Predicted: 0.547001
i:  25; Actual: 1; Predicted: 0.478449
i:  26; Actual: 1; Predicted: 0.473082
i:  27; Actual: 1; Predicted: 0.514034
i:  28; Actual: 1; Predicted: 0.482096
i:  29; Actual: 1; Predicted: 0.498676
i:  30; Actual: 1; Predicted: 0.477356
i:  31; Actual: 1; Predicted: 0.439707
i:  32; Actual: 1; Predicted: 0.400993
i:  33; Actual: 1; Predicted: 0.471839
i:  34; Actual: 1; Predicted: 0.432722
i:  35; Actual: 1; Predicted: 0.440515
i:  36; Actual: 1; Predicted: 0.395155
i:  37; Actual: 1; Predicted: 0.428767
i:  38; Actual: 1; Predicted: 0.407027
i:  39; Actual: 1; Predicted: 0.429633
i:  40; Actual: 1; Predicted: 0.410587
i:  41; Actual: 1; Predicted: 0.386509
i:  42; Actual: 1; Predicted: 0.391325
i:  43; Actual: 1; Predicted: 0.406593
i:  44; Actual: 1; Predicted: 0.404600
i:  45; Actual: 1; Predicted: 0.397968
i:  46; Actual: 1; Predicted: 0.330666
i:  47; Actual: 1; Predicted: 0.319503
i:  48; Actual: 1; Predicted: 0.371090
i:  49; Actual: 1; Predicted: 0.333507
i:  50; Actual: 1; Predicted: 0.343362
i:  51; Actual: 1; Predicted: 0.254573
i:  52; Actual: 1; Predicted: 0.239164
i:  53; Actual: 1; Predicted: 0.224684
i:  54; Actual: 1; Predicted: 0.270737
i:  55; Actual: 1; Predicted: 0.280885
i:  56; Actual: 1; Predicted: 0.264946
i:  57; Actual: 1; Predicted: 0.208693
i:  58; Actual: 1; Predicted: 0.273277
i:  59; Actual: 1; Predicted: 0.222254
i:  60; Actual: 1; Predicted: 0.184403
i:  61; Actual: 1; Predicted: 0.184047
i:  62; Actual: 1; Predicted: 0.183584
i:  63; Actual: 1; Predicted: 0.215709
i:  64; Actual: 1; Predicted: 0.221718
i:  65; Actual: 1; Predicted: 0.180111
i:  66; Actual: 1; Predicted: 0.196922
i:  67; Actual: 1; Predicted: 1.000000
i:  68; Actual: 1; Predicted: 1.000000
i:  69; Actual: 1; Predicted: 1.000000
i:  70; Actual: 1; Predicted: 1.000000
i:  71; Actual: 1; Predicted: 1.000000
i:  72; Actual: 1; Predicted: 1.000000
i:  73; Actual: 1; Predicted: 1.000000
i:  74; Actual: 1; Predicted: 1.000000
i:  75; Actual: 1; Predicted: 1.000000
i:  76; Actual: 1; Predicted: 1.000000
i:  77; Actual: 1; Predicted: 1.000000
i:  78; Actual: 1; Predicted: 1.000000
i:  79; Actual: 1; Predicted: 1.000000
i:  80; Actual: 1; Predicted: 1.000000
i:  81; Actual: 1; Predicted: 1.000000
i:  82; Actual: 1; Predicted: 1.000000
i:  83; Actual: 1; Predicted: 1.000000
i:  84; Actual: 1; Predicted: 1.000000
i:  85; Actual: 1; Predicted: 1.000000
i:  86; Actual: 1; Predicted: 1.000000
i:  87; Actual: 1; Predicted: 1.000000
i:  88; Actual: 1; Predicted: 1.000000
i:  89; Actual: 1; Predicted: 1.000000
i:  90; Actual: 1; Predicted: 1.000000
i:  91; Actual: 1; Predicted: 1.000000
i:  92; Actual: 1; Predicted: 1.000000
i:  93; Actual: 1; Predicted: 1.000000
i:  94; Actual: 1; Predicted: 1.000000
i:  95; Actual: 1; Predicted: 1.000000
i:  96; Actual: 1; Predicted: 1.000000
i:  97; Actual: 1; Predicted: 1.000000
i:  98; Actual: 1; Predicted: 1.000000
i:  99; Actual: 1; Predicted: 1.000000

-------------------------
LOSS: nan
i: -99; Actual: 0; Predicted: 0.000000
i: -98; Actual: 0; Predicted: 0.000000
i: -97; Actual: 0; Predicted: 0.000000
i: -96; Actual: 0; Predicted: 0.000000
i: -95; Actual: 0; Predicted: 0.000000
i: -94; Actual: 0; Predicted: 0.000000
i: -93; Actual: 0; Predicted: 0.000000
i: -92; Actual: 0; Predicted: 0.000000
i: -91; Actual: 0; Predicted: 0.000000
i: -90; Actual: 0; Predicted: 0.000000
i: -89; Actual: 0; Predicted: 0.000000
i: -88; Actual: 0; Predicted: 0.000000
i: -87; Actual: 0; Predicted: 0.000000
